"camp.name","state","lat","long","date","ghff.count","bff.count","lrff.count","ff.presence","sff.count","ff.count","ghff.presence","bff.presence","lrff.presence","sff.presence","season","year_season","year","fire_rel","tot.hab","wint.hab","rel_fire","tot.hab.burn","prop.tot.burn","wint.hab.burn","prop.wint.burn","dist.fire.m"
"Caboolture, Wararba Creek","QLD",-27.081615,152.926761,2011-09-16,1200,2800,0,1,0,4000,1,1,0,0,"spring","2011_spring",2011,0,287573.61197856,106664.588464578,"pre",0,0,0,0,50000
"Caboolture, Wararba Creek","QLD",-27.081615,152.926761,2011-10-21,1800,200,0,1,0,2000,1,1,0,0,"spring","2011_spring",2011,0,287573.61197856,106664.588464578,"pre",0,0,0,0,50000
"Caboolture, Wararba Creek","QLD",-27.081615,152.926761,2012-06-14,1615,85,0,1,0,1700,1,1,0,0,"winter","2012_winter",2012,0,287573.61197856,106664.588464578,"pre",0,0,0,0,50000
"Caboolture, Wararba Creek","QLD",-27.081615,152.926761,2012-03-16,1920,1380,0,1,0,3300,1,1,0,0,"autumn","2012_autumn",2012,0,287573.61197856,106664.588464578,"pre",0,0,0,0,50000
"Caboolture, Wararba Creek","QLD",-27.081615,152.926761,2012-04-19,650,4500,0,1,0,5150,1,1,0,0,"autumn","2012_autumn",2012,0,287573.61197856,106664.588464578,"pre",0,0,0,0,50000
"Caboolture, Wararba Creek","QLD",-27.081615,152.926761,2012-05-18,480,1920,0,1,0,2400,1,1,0,0,"autumn","2012_autumn",2012,0,287573.61197856,106664.588464578,"pre",0,0,0,0,50000
"Caboolture, Wararba Creek","QLD",-27.081615,152.926761,2012-07-20,2700,300,0,1,0,3000,1,1,0,0,"winter","2012_winter",2012,0,287573.61197856,106664.588464578,"pre",0,0,0,0,50000
"Caboolture, Wararba Creek","QLD",-27.081615,152.926761,2012-08-17,2400,600,0,1,0,3000,1,1,0,0,"winter","2012_winter",2012,0,287573.61197856,106664.588464578,"pre",0,0,0,0,50000
"Calamvale, Earnshaw St.","QLD",-27.621157,153.036482,2011-12-16,0,0,0,0,0,0,0,0,0,0,"summer","2011_summer",2011,0,232512.495784483,77921.1928234,"pre",0,0,0,0,50000
"Calamvale, Earnshaw St.","QLD",-27.621157,153.036482,2012-03-16,0,0,0,0,0,0,0,0,0,0,"autumn","2012_autumn",2012,0,232512.495784483,77921.1928234,"pre",0,0,0,0,50000
"Calamvale, Earnshaw St.","QLD",-27.621157,153.036482,2012-04-20,0,0,0,0,0,0,0,0,0,0,"autumn","2012_autumn",2012,0,232512.495784483,77921.1928234,"pre",0,0,0,0,50000
"Calamvale, Earnshaw St.","QLD",-27.621157,153.036482,2012-01-20,0,0,0,0,0,0,0,0,0,0,"summer","2012_summer",2012,0,232512.495784483,77921.1928234,"pre",0,0,0,0,50000
"Calamvale, Earnshaw St.","QLD",-27.621157,153.036482,2012-02-17,0,0,0,0,0,0,0,0,0,0,"summer","2012_summer",2012,0,232512.495784483,77921.1928234,"pre",0,0,0,0,50000
"Calamvale, Earnshaw St.","QLD",-27.621157,153.036482,2011-09-16,0,0,0,0,0,0,0,0,0,0,"spring","2011_spring",2011,0,232512.495784483,77921.1928234,"pre",0,0,0,0,50000
"Calamvale, Earnshaw St.","QLD",-27.621157,153.036482,2011-10-20,0,0,0,0,0,0,0,0,0,0,"spring","2011_spring",2011,0,232512.495784483,77921.1928234,"pre",0,0,0,0,50000
"Calamvale, Earnshaw St.","QLD",-27.621157,153.036482,2011-11-18,0,0,0,0,0,0,0,0,0,0,"spring","2011_spring",2011,0,232512.495784483,77921.1928234,"pre",0,0,0,0,50000
"Calamvale, Earnshaw St.","QLD",-27.621157,153.036482,2012-05-18,0,0,0,0,0,0,0,0,0,0,"autumn","2012_autumn",2012,0,232512.495784483,77921.1928234,"pre",0,0,0,0,50000
"Calamvale, Earnshaw St.","QLD",-27.621157,153.036482,2012-06-15,0,0,0,0,0,0,0,0,0,0,"winter","2012_winter",2012,0,232512.495784483,77921.1928234,"pre",0,0,0,0,50000
"Calamvale, Earnshaw St.","QLD",-27.621157,153.036482,2012-08-17,0,0,0,0,0,0,0,0,0,0,"winter","2012_winter",2012,0,232512.495784483,77921.1928234,"pre",0,0,0,0,50000
"Camira, Pilney Reserve (Barbara Street)","QLD",-27.6315,152.9206,2012-03-16,500,1500,0,1,0,2000,1,1,0,0,"autumn","2012_autumn",2012,0,224568.444450662,78231.3688274888,"pre",0,0,0,0,50000
"Camira, Pilney Reserve (Barbara Street)","QLD",-27.6315,152.9206,2012-04-20,0,1500,0,1,0,1500,0,1,0,0,"autumn","2012_autumn",2012,0,224568.444450662,78231.3688274888,"pre",0,0,0,0,50000
"Camira, Pilney Reserve (Barbara Street)","QLD",-27.6315,152.9206,2012-05-18,100,1400,0,1,0,1500,1,1,0,0,"autumn","2012_autumn",2012,0,224568.444450662,78231.3688274888,"pre",0,0,0,0,50000
"Camira, Pilney Reserve (Barbara Street)","QLD",-27.6315,152.9206,2012-07-20,5000,200,0,1,0,5200,1,1,0,0,"winter","2012_winter",2012,0,224568.444450662,78231.3688274888,"pre",0,0,0,0,50000
"Camira, Pilney Reserve (Barbara Street)","QLD",-27.6315,152.9206,2012-08-17,5000,200,0,1,0,5200,1,1,0,0,"winter","2012_winter",2012,0,224568.444450662,78231.3688274888,"pre",0,0,0,0,50000
"Canungra, Beachmont Rd","QLD",-28.0398,153.1824,2011-10-21,2100,900,0,1,0,3000,1,1,0,0,"spring","2011_spring",2011,0,280225.618645117,60297.192802573,"pre",0,0,0,0,50000
"Canungra, Beachmont Rd","QLD",-28.0398,153.1824,2011-11-21,19550,3450,0,1,0,23000,1,1,0,0,"spring","2011_spring",2011,0,280225.618645117,60297.192802573,"pre",0,0,0,0,50000
"Canungra, Beachmont Rd","QLD",-28.0398,153.1824,2011-12-19,13200,8800,0,1,0,22000,1,1,0,0,"summer","2011_summer",2011,0,280225.618645117,60297.192802573,"pre",0,0,0,0,50000
"Canungra, Beachmont Rd","QLD",-28.0398,153.1824,2012-01-20,4500,3000,0,1,0,7500,1,1,0,0,"summer","2012_summer",2012,0,280225.618645117,60297.192802573,"pre",0,0,0,0,50000
"Canungra, Beachmont Rd","QLD",-28.0398,153.1824,2011-09-16,2700,1800,0,1,0,4500,1,1,0,0,"spring","2011_spring",2011,0,280225.618645117,60297.192802573,"pre",0,0,0,0,50000
"Canungra, Beachmont Rd","QLD",-28.0398,153.1824,2012-02-17,4550,2450,0,1,0,7000,1,1,0,0,"summer","2012_summer",2012,0,280225.618645117,60297.192802573,"pre",0,0,0,0,50000
"Canungra, Beachmont Rd","QLD",-28.0398,153.1824,2012-03-16,6400,1600,0,1,0,8000,1,1,0,0,"autumn","2012_autumn",2012,0,280225.618645117,60297.192802573,"pre",0,0,0,0,50000
"Canungra, Beachmont Rd","QLD",-28.0398,153.1824,2012-04-19,2000,3000,0,1,0,5000,1,1,0,0,"autumn","2012_autumn",2012,0,280225.618645117,60297.192802573,"pre",0,0,0,0,50000
"Canungra, Beachmont Rd","QLD",-28.0398,153.1824,2012-05-18,1800,2700,0,1,0,4500,1,1,0,0,"autumn","2012_autumn",2012,0,280225.618645117,60297.192802573,"pre",0,0,0,0,50000
"Canungra, Beachmont Rd","QLD",-28.0398,153.1824,2012-06-15,700,2800,0,1,0,3500,1,1,0,0,"winter","2012_winter",2012,0,280225.618645117,60297.192802573,"pre",0,0,0,0,50000
"Canungra, Beachmont Rd","QLD",-28.0398,153.1824,2012-07-20,20,700,0,1,0,720,1,1,0,0,"winter","2012_winter",2012,0,280225.618645117,60297.192802573,"pre",0,0,0,0,50000
"Canungra, Beachmont Rd","QLD",-28.0398,153.1824,2012-08-17,0,300,0,1,0,300,0,1,0,0,"winter","2012_winter",2012,0,280225.618645117,60297.192802573,"pre",0,0,0,0,50000
"Carrara, Edelsten Court","QLD",-28.017876,153.36239,2012-02-17,1000,1000,0,1,0,2000,1,1,0,0,"summer","2012_summer",2012,0,209639.955566056,45195.016773793,"pre",0,0,0,0,50000
"Carrara, Edelsten Court","QLD",-28.017876,153.36239,2011-11-22,0,1200,0,1,0,1200,0,1,0,0,"spring","2011_spring",2011,0,209639.955566056,45195.016773793,"pre",0,0,0,0,50000
"Carrara, Edelsten Court","QLD",-28.017876,153.36239,2011-12-16,400,2000,0,1,0,2400,1,1,0,0,"summer","2011_summer",2011,0,209639.955566056,45195.016773793,"pre",0,0,0,0,50000
"Carrara, Edelsten Court","QLD",-28.017876,153.36239,2012-01-20,1040,1560,0,1,0,2600,1,1,0,0,"summer","2012_summer",2012,0,209639.955566056,45195.016773793,"pre",0,0,0,0,50000
"Carrara, Edelsten Court","QLD",-28.017876,153.36239,2011-09-16,2250,2250,0,1,0,4500,1,1,0,0,"spring","2011_spring",2011,0,209639.955566056,45195.016773793,"pre",0,0,0,0,50000
"Carrara, Edelsten Court","QLD",-28.017876,153.36239,2011-10-21,3780,420,0,1,0,4200,1,1,0,0,"spring","2011_spring",2011,0,209639.955566056,45195.016773793,"pre",0,0,0,0,50000
"Carrara, Edelsten Court","QLD",-28.017876,153.36239,2012-06-15,630,1470,0,1,0,2100,1,1,0,0,"winter","2012_winter",2012,0,209639.955566056,45195.016773793,"pre",0,0,0,0,50000
"Carrara, Edelsten Court","QLD",-28.017876,153.36239,2012-03-16,300,2700,0,1,0,3000,1,1,0,0,"autumn","2012_autumn",2012,0,209639.955566056,45195.016773793,"pre",0,0,0,0,50000
"Carrara, Edelsten Court","QLD",-28.017876,153.36239,2012-04-19,330,1870,0,1,0,2200,1,1,0,0,"autumn","2012_autumn",2012,0,209639.955566056,45195.016773793,"pre",0,0,0,0,50000
"Carrara, Edelsten Court","QLD",-28.017876,153.36239,2012-05-18,1000,1500,0,1,0,2500,1,1,0,0,"autumn","2012_autumn",2012,0,209639.955566056,45195.016773793,"pre",0,0,0,0,50000
"Carrara, Edelsten Court","QLD",-28.017876,153.36239,2012-07-20,2400,1600,0,1,0,4000,1,1,0,0,"winter","2012_winter",2012,0,209639.955566056,45195.016773793,"pre",0,0,0,0,50000
"Carrara, Edelsten Court","QLD",-28.017876,153.36239,2012-08-17,160,640,0,1,0,800,1,1,0,0,"winter","2012_winter",2012,0,209639.955566056,45195.016773793,"pre",0,0,0,0,50000
"Carrara, Gooding Drive","QLD",-28.03315,153.391551,2011-11-22,0,900,0,1,0,900,0,1,0,0,"spring","2011_spring",2011,0,201492.13351593,43253.226111346,"pre",0,0,0,0,50000
"Carrara, Gooding Drive","QLD",-28.03315,153.391551,2012-02-17,0,550,0,1,0,550,0,1,0,0,"summer","2012_summer",2012,0,201492.13351593,43253.226111346,"pre",0,0,0,0,50000
"Carrara, Gooding Drive","QLD",-28.03315,153.391551,2012-03-16,0,400,0,1,0,400,0,1,0,0,"autumn","2012_autumn",2012,0,201492.13351593,43253.226111346,"pre",0,0,0,0,50000
"Carrara, Gooding Drive","QLD",-28.03315,153.391551,2011-12-19,70,630,0,1,0,700,1,1,0,0,"summer","2011_summer",2011,0,201492.13351593,43253.226111346,"pre",0,0,0,0,50000
"Carrara, Gooding Drive","QLD",-28.03315,153.391551,2012-01-20,0,700,0,1,0,700,0,1,0,0,"summer","2012_summer",2012,0,201492.13351593,43253.226111346,"pre",0,0,0,0,50000
"Carrara, Gooding Drive","QLD",-28.03315,153.391551,2011-09-09,4400,1100,0,1,0,5500,1,1,0,0,"spring","2011_spring",2011,0,201492.13351593,43253.226111346,"pre",0,0,0,0,50000
"Carrara, Gooding Drive","QLD",-28.03315,153.391551,2011-09-16,0,500,0,1,0,500,0,1,0,0,"spring","2011_spring",2011,0,201492.13351593,43253.226111346,"pre",0,0,0,0,50000
"Carrara, Gooding Drive","QLD",-28.03315,153.391551,2011-10-21,30,570,0,1,0,600,1,1,0,0,"spring","2011_spring",2011,0,201492.13351593,43253.226111346,"pre",0,0,0,0,50000
"Carrara, Gooding Drive","QLD",-28.03315,153.391551,2012-04-19,0,1000,0,1,0,1000,0,1,0,0,"autumn","2012_autumn",2012,0,201492.13351593,43253.226111346,"pre",0,0,0,0,50000
"Carrara, Gooding Drive","QLD",-28.03315,153.391551,2012-05-18,0,1800,0,1,0,1800,0,1,0,0,"autumn","2012_autumn",2012,0,201492.13351593,43253.226111346,"pre",0,0,0,0,50000
"Carrara, Gooding Drive","QLD",-28.03315,153.391551,2012-06-15,0,800,0,1,0,800,0,1,0,0,"winter","2012_winter",2012,0,201492.13351593,43253.226111346,"pre",0,0,0,0,50000
"Carrara, Gooding Drive","QLD",-28.03315,153.391551,2012-07-20,0,1200,0,1,0,1200,0,1,0,0,"winter","2012_winter",2012,0,201492.13351593,43253.226111346,"pre",0,0,0,0,50000
"Carrara, Gooding Drive","QLD",-28.03315,153.391551,2012-08-17,0,400,0,1,0,400,0,1,0,0,"winter","2012_winter",2012,0,201492.13351593,43253.226111346,"pre",0,0,0,0,50000
"Cedar Grove, Brushwood Cres.","QLD",-27.8558,152.98,2012-04-19,0,0,0,0,0,0,0,0,0,0,"autumn","2012_autumn",2012,0,241967.625657262,64548.739726452,"pre",0,0,0,0,50000
"Cedar Grove, Brushwood Cres.","QLD",-27.8558,152.98,2012-05-18,0,0,0,0,0,0,0,0,0,0,"autumn","2012_autumn",2012,0,241967.625657262,64548.739726452,"pre",0,0,0,0,50000
"Cedar Grove, Brushwood Cres.","QLD",-27.8558,152.98,2012-06-15,0,0,0,0,0,0,0,0,0,0,"winter","2012_winter",2012,0,241967.625657262,64548.739726452,"pre",0,0,0,0,50000
"Cedar Grove, Brushwood Cres.","QLD",-27.8558,152.98,2012-03-16,0,150,0,1,0,150,0,1,0,0,"autumn","2012_autumn",2012,0,241967.625657262,64548.739726452,"pre",0,0,0,0,50000
"Cedar Grove, Brushwood Cres.","QLD",-27.8558,152.98,2011-11-21,0,0,0,0,0,0,0,0,0,0,"spring","2011_spring",2011,0,241967.625657262,64548.739726452,"pre",0,0,0,0,50000
"Cedar Grove, Brushwood Cres.","QLD",-27.8558,152.98,2011-12-19,0,700,0,1,0,700,0,1,0,0,"summer","2011_summer",2011,0,241967.625657262,64548.739726452,"pre",0,0,0,0,50000
"Cedar Grove, Brushwood Cres.","QLD",-27.8558,152.98,2012-01-20,0,1000,0,1,0,1000,0,1,0,0,"summer","2012_summer",2012,0,241967.625657262,64548.739726452,"pre",0,0,0,0,50000
"Cedar Grove, Brushwood Cres.","QLD",-27.8558,152.98,2012-02-17,0,300,0,1,0,300,0,1,0,0,"summer","2012_summer",2012,0,241967.625657262,64548.739726452,"pre",0,0,0,0,50000
"Cedar Grove, Brushwood Cres.","QLD",-27.8558,152.98,2012-07-20,50,350,0,1,0,400,1,1,0,0,"winter","2012_winter",2012,0,241967.625657262,64548.739726452,"pre",0,0,0,0,50000
"Cedar Grove, Brushwood Cres.","QLD",-27.8558,152.98,2012-08-17,50,150,0,1,0,200,1,1,0,0,"winter","2012_winter",2012,0,241967.625657262,64548.739726452,"pre",0,0,0,0,50000
"Cedar Vale, Banksia Court","QLD",-27.874637,153.012546,2012-02-17,100,700,0,1,0,800,1,1,0,0,"summer","2012_summer",2012,0,248536.864143158,61234.274984718,"pre",0,0,0,0,50000
"Cedar Vale, Banksia Court","QLD",-27.874637,153.012546,2012-03-16,100,700,0,1,0,800,1,1,0,0,"autumn","2012_autumn",2012,0,248536.864143158,61234.274984718,"pre",0,0,0,0,50000
"Cedar Vale, Banksia Court","QLD",-27.874637,153.012546,2012-04-19,0,1300,0,1,0,1300,0,1,0,0,"autumn","2012_autumn",2012,0,248536.864143158,61234.274984718,"pre",0,0,0,0,50000
"Cedar Vale, Banksia Court","QLD",-27.874637,153.012546,2012-05-18,0,1200,0,1,0,1200,0,1,0,0,"autumn","2012_autumn",2012,0,248536.864143158,61234.274984718,"pre",0,0,0,0,50000
"Cedar Vale, Banksia Court","QLD",-27.874637,153.012546,2012-06-15,1680,1120,0,1,0,2800,1,1,0,0,"winter","2012_winter",2012,0,248536.864143158,61234.274984718,"pre",0,0,0,0,50000
"Cedar Vale, Banksia Court","QLD",-27.874637,153.012546,2012-07-20,2400,600,0,1,0,3000,1,1,0,0,"winter","2012_winter",2012,0,248536.864143158,61234.274984718,"pre",0,0,0,0,50000
"Cedar Vale, Banksia Court","QLD",-27.874637,153.012546,2012-08-17,4000,1500,0,1,0,5500,1,1,0,0,"winter","2012_winter",2012,0,248536.864143158,61234.274984718,"pre",0,0,0,0,50000
"Cherry Gully, Warwick","QLD",-28.399167,152.097778,2012-01-24,0,0,0,0,0,0,0,0,0,0,"summer","2012_summer",2012,0,198864.760579264,96701.196043093,"pre",0,0,0,0,50000
"Cherry Gully, Warwick","QLD",-28.399167,152.097778,2012-04-18,0,0,0,0,0,0,0,0,0,0,"autumn","2012_autumn",2012,0,198864.760579264,96701.196043093,"pre",0,0,0,0,50000
"Cherry Gully, Warwick","QLD",-28.399167,152.097778,2012-07-18,0,0,0,0,0,0,0,0,0,0,"winter","2012_winter",2012,0,198864.760579264,96701.196043093,"pre",0,0,0,0,50000
"Cherry Gully, Warwick","QLD",-28.399167,152.097778,2011-10-31,0,0,6000,1,0,6000,0,0,1,0,"spring","2011_spring",2011,0,198864.760579264,96701.196043093,"pre",0,0,0,0,50000
"Chuwar, Brodzig Road","QLD",-27.567961,152.791192,2012-05-31,0,100,0,1,0,100,0,1,0,0,"autumn","2012_autumn",2012,0,221221.683911516,79097.78427934,"pre",0,0,0,0,50000
"Chuwar, Brodzig Road","QLD",-27.567961,152.791192,2012-07-20,0,150,0,1,0,150,0,1,0,0,"winter","2012_winter",2012,0,221221.683911516,79097.78427934,"pre",0,0,0,0,50000
"Chuwar, Brodzig Road","QLD",-27.567961,152.791192,2012-08-17,0,200,0,1,0,200,0,1,0,0,"winter","2012_winter",2012,0,221221.683911516,79097.78427934,"pre",0,0,0,0,50000
"Cleveland, Black Swamp","QLD",-27.5275,153.25804,2011-10-21,2400,3600,0,1,0,6000,1,1,0,0,"spring","2011_spring",2011,0,171740.013958107,58547.307104895,"pre",0,0,0,0,50000
"Cleveland, Black Swamp","QLD",-27.5275,153.25804,2012-03-17,1000,2500,0,1,0,3500,1,1,0,0,"autumn","2012_autumn",2012,0,171740.013958107,58547.307104895,"pre",0,0,0,0,50000
"Cleveland, Black Swamp","QLD",-27.5275,153.25804,2012-07-31,1800,2700,0,1,0,4500,1,1,0,0,"winter","2012_winter",2012,0,171740.013958107,58547.307104895,"pre",0,0,0,0,50000
"Cleveland, Black Swamp","QLD",-27.5275,153.25804,2012-08-31,2500,2500,0,1,0,5000,1,1,0,0,"winter","2012_winter",2012,0,171740.013958107,58547.307104895,"pre",0,0,0,0,50000
"Coalstoun Lakes Recreation Reserve","QLD",-25.6147,151.8965,2011-10-20,5,2500,0,1,0,2505,1,1,0,0,"spring","2011_spring",2011,0,205745.03084038,16574.764154565,"pre",0,0,0,0,50000
"Coalstoun Lakes Recreation Reserve","QLD",-25.6147,151.8965,2011-11-18,0,5000,0,1,0,5000,0,1,0,0,"spring","2011_spring",2011,0,205745.03084038,16574.764154565,"pre",0,0,0,0,50000
"Coalstoun Lakes Recreation Reserve","QLD",-25.6147,151.8965,2011-12-14,0,20000,0,1,0,20000,0,1,0,0,"summer","2011_summer",2011,0,205745.03084038,16574.764154565,"pre",0,0,0,0,50000
"Coalstoun Lakes Recreation Reserve","QLD",-25.6147,151.8965,2012-01-19,0,17000,0,1,0,17000,0,1,0,0,"summer","2012_summer",2012,0,205745.03084038,16574.764154565,"pre",0,0,0,0,50000
"Coalstoun Lakes Recreation Reserve","QLD",-25.6147,151.8965,2012-02-15,0,14550,0,1,0,14550,0,1,0,0,"summer","2012_summer",2012,0,205745.03084038,16574.764154565,"pre",0,0,0,0,50000
"Coalstoun Lakes Recreation Reserve","QLD",-25.6147,151.8965,2012-04-18,0,8000,0,1,0,8000,0,1,0,0,"autumn","2012_autumn",2012,0,205745.03084038,16574.764154565,"pre",0,0,0,0,50000
"Coalstoun Lakes Recreation Reserve","QLD",-25.6147,151.8965,2012-05-16,0,1500,0,1,0,1500,0,1,0,0,"autumn","2012_autumn",2012,0,205745.03084038,16574.764154565,"pre",0,0,0,0,50000
"Coalstoun Lakes Recreation Reserve","QLD",-25.6147,151.8965,2012-07-19,0,0,0,0,0,0,0,0,0,0,"winter","2012_winter",2012,0,205745.03084038,16574.764154565,"pre",0,0,0,0,50000
"Coalstoun Lakes Recreation Reserve","QLD",-25.6147,151.8965,2012-08-27,0,0,0,0,0,0,0,0,0,0,"winter","2012_winter",2012,0,205745.03084038,16574.764154565,"pre",0,0,0,0,50000
"Conondale, Herron Rd","QLD",-26.727645,152.719883,2011-09-20,0,2000,0,1,0,2000,0,1,0,0,"spring","2011_spring",2011,0,403456.952046362,163390.65011664,"pre",0,0,0,0,50000
"Conondale, Herron Rd","QLD",-26.727645,152.719883,2012-01-20,1800,4200,0,1,0,6000,1,1,0,0,"summer","2012_summer",2012,0,403456.952046362,163390.65011664,"pre",0,0,0,0,50000
"Conondale, Herron Rd","QLD",-26.727645,152.719883,2012-04-20,0,0,0,0,0,0,0,0,0,0,"autumn","2012_autumn",2012,0,403456.952046362,163390.65011664,"pre",0,0,0,0,50000
"Conondale, Herron Rd","QLD",-26.727645,152.719883,2012-07-20,0,0,0,0,0,0,0,0,0,0,"winter","2012_winter",2012,0,403456.952046362,163390.65011664,"pre",0,0,0,0,50000
"Coochiemudlo Island","QLD",-27.572437,153.331214,2011-09-09,70,30,0,1,0,100,1,1,0,0,"spring","2011_spring",2011,0,146630.73205949,47156.316648998,"pre",0,0,0,0,50000
"Coochiemudlo Island","QLD",-27.572437,153.331214,2011-10-21,0,50,0,1,0,50,0,1,0,0,"spring","2011_spring",2011,0,146630.73205949,47156.316648998,"pre",0,0,0,0,50000
"Coochiemudlo Island","QLD",-27.572437,153.331214,2011-11-18,0,0,0,0,0,0,0,0,0,0,"spring","2011_spring",2011,0,146630.73205949,47156.316648998,"pre",0,0,0,0,50000
"Coochiemudlo Island","QLD",-27.572437,153.331214,2011-12-16,0,20,0,1,0,20,0,1,0,0,"summer","2011_summer",2011,0,146630.73205949,47156.316648998,"pre",0,0,0,0,50000
"Coochiemudlo Island","QLD",-27.572437,153.331214,2012-01-19,0,0,0,0,0,0,0,0,0,0,"summer","2012_summer",2012,0,146630.73205949,47156.316648998,"pre",0,0,0,0,50000
"Coochiemudlo Island","QLD",-27.572437,153.331214,2012-02-17,0,0,0,0,0,0,0,0,0,0,"summer","2012_summer",2012,0,146630.73205949,47156.316648998,"pre",0,0,0,0,50000
"Coochiemudlo Island","QLD",-27.572437,153.331214,2012-04-20,30,0,0,1,0,30,1,0,0,0,"autumn","2012_autumn",2012,0,146630.73205949,47156.316648998,"pre",0,0,0,0,50000
"Coochiemudlo Island","QLD",-27.572437,153.331214,2012-05-18,0,0,0,0,0,0,0,0,0,0,"autumn","2012_autumn",2012,0,146630.73205949,47156.316648998,"pre",0,0,0,0,50000
"Coochiemudlo Island","QLD",-27.572437,153.331214,2012-06-15,95,5,0,1,0,100,1,1,0,0,"winter","2012_winter",2012,0,146630.73205949,47156.316648998,"pre",0,0,0,0,50000
"Coochiemudlo Island","QLD",-27.572437,153.331214,2012-07-20,150,50,0,1,0,200,1,1,0,0,"winter","2012_winter",2012,0,146630.73205949,47156.316648998,"pre",0,0,0,0,50000
"Coochiemudlo Island","QLD",-27.572437,153.331214,2012-08-17,67,8,0,1,0,75,1,1,0,0,"winter","2012_winter",2012,0,146630.73205949,47156.316648998,"pre",0,0,0,0,50000
"Coochiemudlo Island","QLD",-27.572437,153.331214,2012-09-01,150,50,0,1,0,200,1,1,0,0,"spring","2012_spring",2012,0,146630.73205949,47156.316648998,"pre",0,0,0,0,50000
"Coolum, Cassia Wildlife Corridor & Elizabeth St Drain","QLD",-26.5327996,153.085496,2011-11-18,200,50,0,1,0,250,1,1,0,0,"spring","2011_spring",2011,0,244448.182704682,79524.019930642,"pre",0,0,0,0,50000
"Coolum, Cassia Wildlife Corridor & Elizabeth St Drain","QLD",-26.5327996,153.085496,2012-02-01,0,50,0,1,0,50,0,1,0,0,"summer","2012_summer",2012,0,244448.182704682,79524.019930642,"pre",0,0,0,0,50000
"Coolum, Cassia Wildlife Corridor & Elizabeth St Drain","QLD",-26.5327996,153.085496,2012-04-22,40,1500,0,1,0,1540,1,1,0,0,"autumn","2012_autumn",2012,0,244448.182704682,79524.019930642,"pre",0,0,0,0,50000
"Coolum, Cassia Wildlife Corridor & Elizabeth St Drain","QLD",-26.5327996,153.085496,2012-05-18,0,1800,0,1,0,1800,0,1,0,0,"autumn","2012_autumn",2012,0,244448.182704682,79524.019930642,"pre",0,0,0,0,50000
"Coolum, Cassia Wildlife Corridor & Elizabeth St Drain","QLD",-26.5327996,153.085496,2012-06-16,0,650,0,1,0,650,0,1,0,0,"winter","2012_winter",2012,0,244448.182704682,79524.019930642,"pre",0,0,0,0,50000
"Coolum, Cassia Wildlife Corridor & Elizabeth St Drain","QLD",-26.5327996,153.085496,2012-08-17,0,300,0,1,0,300,0,1,0,0,"winter","2012_winter",2012,0,244448.182704682,79524.019930642,"pre",0,0,0,0,50000
"Coombabah, Coombabah Creek","QLD",-27.8883,153.3812,2011-12-12,0,160,0,1,0,160,0,1,0,0,"summer","2011_summer",2011,0,191485.976328213,50686.649917723,"pre",0,0,0,0,50000
"Coombabah, Coombabah Creek","QLD",-27.8883,153.3812,2012-01-20,0,60,0,1,0,60,0,1,0,0,"summer","2012_summer",2012,0,191485.976328213,50686.649917723,"pre",0,0,0,0,50000
"Coombabah, Coombabah Creek","QLD",-27.8883,153.3812,2012-02-17,0,60,0,1,0,60,0,1,0,0,"summer","2012_summer",2012,0,191485.976328213,50686.649917723,"pre",0,0,0,0,50000
"Coombabah, Coombabah Creek","QLD",-27.8883,153.3812,2012-03-16,0,80,0,1,0,80,0,1,0,0,"autumn","2012_autumn",2012,0,191485.976328213,50686.649917723,"pre",0,0,0,0,50000
